Year	Plot	Geno	Rep	Superblock	Block	Row	Col	Check	new	C	Anthesis	Silking	Planting	da	ds	a_s	GDD_a	GDD_s
2015	15A0798	IL451b	2	2	10	9	7	99	1	Panel	8/14/15	8/19/15	5/29/15	77	82	-5	2018	2146
2015	15A0799	MDM-19	2	2	10	8	8	99	1	Panel	8/8/15	8/9/15	5/29/15	71	72	-1	1902	1920
2015	15A0800	FILL	2	2	10	8	7	99	1	Check	7/29/15	7/28/15	5/29/15	61	60	1	1711	1686
2015	15A0801	Check2	2	2	10	7	8	2	0	Check	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0802	C8w	2	2	10	7	7	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0803	Wuh09174i	2	2	10	6	8	99	1	Panel	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0804	Check3	2	2	10	6	7	3	0	Check	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0805	IaEV191	2	2	10	5	8	99	1	Panel	8/13/15	8/15/15	5/29/15	76	78	-2	1994	2043
2015	15A0806	FILL	2	2	10	5	7	99	1	Check	7/28/15	7/28/15	5/29/15	60	60	0	1686	1686
2015	15A0807	C22	2	2	10	4	8	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0808	MDM-23	2	2	10	4	7	99	1	Panel	8/20/15	8/20/15	5/29/15	83	83	0	2169	2169
2015	15A0809	FILL	2	2	10	3	8	99	1	Check	7/28/15	7/28/15	5/29/15	60	60	0	1686	1686
2015	15A0810	IL442a	2	2	10	3	7	99	1	Panel	8/16/15	8/17/15	5/29/15	79	80	-1	2067	2092
2015	15A0811	Wh09117R	2	2	10	2	8	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0812	IL789b	2	2	10	2	7	99	1	Panel	8/19/15	8/19/15	5/29/15	82	82	0	2146	2146
2015	15A0813	Ia5261	2	2	10	1	8	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0814	Wuh09170i	2	2	10	1	7	99	1	Panel	8/3/15	8/6/15	5/29/15	66	69	-3	1824	1874
2015	15A0815	Check2	2	2	11	1	6	2	0	Check	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0816	A632	2	2	11	1	5	99	1	Panel	8/20/15	8/21/15	5/29/15	83	84	-1	2169	2186
2015	15A0817	IL776a	2	2	11	2	6	99	1	Panel	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0818	We05410	2	2	11	2	5	99	1	Panel	7/28/15	7/29/15	5/29/15	60	61	-1	1686	1711
2015	15A0819	IL707a	2	2	11	3	6	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0820	Wh09141R	2	2	11	3	5	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0821	SD829	2	2	11	4	6	99	1	Panel	7/30/15	7/31/15	5/29/15	62	63	-1	1737	1760
2015	15A0822	IL772a	2	2	11	4	5	99	1	Panel	8/16/15	8/18/15	5/29/15	79	81	-2	2067	2119
2015	15A0823	Wuh09150i	2	2	11	5	6	99	1	Panel	8/5/15	8/5/15	5/29/15	68	68	0	1859	1859
2015	15A0824	Wh96034	2	2	11	5	5	99	1	Panel	8/4/15	8/6/15	5/29/15	67	69	-2	1842	1874
2015	15A0825	MDM-21	2	2	11	6	6	99	1	Panel	8/18/15	8/16/15	5/29/15	81	79	2	2119	2067
2015	15A0826	P39M96	2	2	11	6	5	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0827	Wuh07183i	2	2	11	7	6	99	1	Panel	8/2/15	8/4/15	5/29/15	65	67	-2	1801	1842
2015	15A0828	IL801a	2	2	11	7	5	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0829	IL318a	2	2	11	8	6	99	1	Panel	8/20/15	8/25/15	5/29/15	83	88	-5	2169	2250
2015	15A0830	IL1171	2	2	11	8	5	99	1	Panel	8/8/15	8/14/15	5/29/15	71	77	-6	1902	2018
2015	15A0831	P39	2	2	11	9	6	99	1	Panel	8/11/15	8/11/15	5/29/15	74	74	0	1963	1963
2015	15A0832	M6411	2	2	11	9	5	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0833	IL751a	2	2	11	10	6	99	1	Panel	8/25/15	Not	5/29/15	88	NA	NA	2250	NA
2015	15A0834	P39xRp1d	2	2	11	10	5	99	1	Panel	8/11/15	8/11/15	5/29/15	74	74	0	1963	1963
2015	15A0835	Check3	2	2	11	11	6	3	0	Check	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0836	IL779a	2	2	11	11	5	99	1	Panel	8/19/15	8/24/15	5/29/15	82	87	-5	2146	2235
2015	15A0837	2	2	2	12	12	6	99	1	Panel	8/8/15	8/7/15	5/29/15	71	70	1	1902	1889
2015	15A0838	Check2	2	2	12	12	5	2	0	Check	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0839	FILL	2	2	12	13	6	99	1	Check	7/30/15	7/29/15	5/29/15	62	61	1	1737	1711
2015	15A0840	Wh05081a	2	2	12	13	5	99	1	Panel	8/16/15	8/18/15	5/29/15	79	81	-2	2067	2119
2015	15A0841	W6720-1	2	2	12	14	6	99	1	Panel	8/10/15	8/5/15	5/29/15	73	68	5	1942	1859
2015	15A0842	W1736	2	2	12	14	5	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0843	IL673a	2	2	12	15	6	99	1	Panel	8/14/15	8/19/15	5/29/15	77	82	-5	2018	2146
2015	15A0844	Ia45-1	2	2	12	15	5	99	1	Panel	8/13/15	8/11/15	5/29/15	76	74	2	1994	1963
2015	15A0845	IL437a	2	2	12	16	6	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0846	IL557a	2	2	12	16	5	99	1	Panel	8/11/15	8/11/15	5/29/15	74	74	0	1963	1963
2015	15A0847	C27red	2	2	12	17	6	99	1	Panel	8/5/15	8/8/15	5/29/15	68	71	-3	1859	1902
2015	15A0848	Wuh09191i	2	2	12	17	5	99	1	Panel	8/7/15	8/13/15	5/29/15	70	76	-6	1889	1994
2015	15A0849	Wh00051	2	2	12	18	6	99	1	Panel	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0850	Wh92054	2	2	12	18	5	99	1	Panel	8/18/15	8/18/15	5/29/15	81	81	0	2119	2119
2015	15A0851	P39(New)	2	2	12	19	6	99	1	Panel	8/8/15	8/8/15	5/29/15	71	71	0	1902	1902
2015	15A0852	Check3	2	2	12	19	5	3	0	Check	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0853	Wh96015	2	2	12	20	6	99	1	Panel	8/4/15	8/4/15	5/29/15	67	67	0	1842	1842
2015	15A0854	Wuh09093i	2	2	12	20	5	99	1	Panel	8/4/15	8/5/15	5/29/15	67	68	-1	1842	1859
2015	15A0855	Wh09068	2	2	12	21	6	99	1	Panel	8/4/15	8/8/15	5/29/15	67	71	-4	1842	1902
2015	15A0856	We10401	2	2	12	21	5	99	1	Panel	8/22/15	8/26/15	5/29/15	85	89	-4	2201	2263
2015	15A0857	V775	2	2	12	22	6	99	1	Panel	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0858	EP62	2	2	12	22	5	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0859	IL368a	2	3	1	23	6	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0860	IL112t	2	3	1	23	5	99	1	Panel	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0861	Mo17	2	3	1	24	6	99	1	Panel	8/19/15	8/21/15	5/29/15	82	84	-2	2146	2186
2015	15A0862	W6714	2	3	1	24	5	99	1	Panel	8/16/15	8/19/15	5/29/15	79	82	-3	2067	2146
2015	15A0863	MDM-2	2	3	1	25	6	99	1	Panel	8/21/15	8/24/15	5/29/15	84	87	-3	2186	2235
2015	15A0864	IL14H	2	3	1	25	5	99	1	Panel	8/19/15	8/24/15	5/29/15	82	87	-5	2146	2235
2015	15A0865	IL31a	2	3	1	26	6	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0866	Il677a	2	3	1	26	5	99	1	Panel	8/18/15	8/27/15	5/29/15	81	90	-9	2119	2275
2015	15A0867	MDM-5	2	3	1	27	6	99	1	Panel	8/15/15	8/16/15	5/29/15	78	79	-1	2043	2067
2015	15A0868	IL465a	2	3	1	27	5	99	1	Panel	8/5/15	8/6/15	5/29/15	68	69	-1	1859	1874
2015	15A0869	Check4	2	3	1	28	6	4	0	Check	8/15/15	8/18/15	5/29/15	78	81	-3	2043	2119
2015	15A0870	C27	2	3	1	28	5	99	1	Panel	8/11/15	8/16/15	5/29/15	74	79	-5	1963	2067
2015	15A0871	IL104g	2	3	1	29	6	99	1	Panel	8/15/15	8/17/15	5/29/15	78	80	-2	2043	2092
2015	15A0872	IL692c	2	3	1	29	5	99	1	Panel	8/16/15	8/21/15	5/29/15	79	84	-5	2067	2186
2015	15A0873	M6415	2	3	1	30	6	99	1	Panel	8/8/15	8/9/15	5/29/15	71	72	-1	1902	1920
2015	15A0874	MDM-16	2	3	1	30	5	99	1	Panel	8/15/15	8/19/15	5/29/15	78	82	-4	2043	2146
2015	15A0875	IL328a	2	3	1	31	6	99	1	Panel	8/16/15	8/15/15	5/29/15	79	78	1	2067	2043
2015	15A0876	IL543c	2	3	1	31	5	99	1	Panel	8/24/15	8/31/15	5/29/15	87	94	-7	2235	2355
2015	15A0877	IL18b	2	3	1	32	6	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0878	Check3	2	3	1	32	5	3	0	Check	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0879	Wh95016a	2	3	1	33	6	99	1	Panel	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0880	IL11D	2	3	1	33	5	99	1	Panel	8/19/15	8/20/15	5/29/15	82	83	-1	2146	2169
2015	15A0881	IL757b	2	3	2	33	4	99	1	Panel	8/16/15	8/19/15	5/29/15	79	82	-3	2067	2146
2015	15A0882	IL678a	2	3	2	33	3	99	1	Panel	8/13/15	8/17/15	5/29/15	76	80	-4	1994	2092
2015	15A0883	IL27a	2	3	2	32	4	99	1	Panel	8/11/15	8/14/15	5/29/15	74	77	-3	1963	2018
2015	15A0884	Ia2730	2	3	2	32	3	99	1	Panel	8/18/15	8/20/15	5/29/15	81	83	-2	2119	2169
2015	15A0885	IL775a	2	3	2	31	4	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0886	Wh93016	2	3	2	31	3	99	1	Panel	8/13/15	8/16/15	5/29/15	76	79	-3	1994	2067
2015	15A0887	C31	2	3	2	30	4	99	1	Panel	8/10/15	8/13/15	5/29/15	73	76	-3	1942	1994
2015	15A0888	FILL	2	3	2	30	3	99	1	Check	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0889	Check3	2	3	2	29	4	3	0	Check	8/14/15	8/16/15	5/29/15	77	79	-2	2018	2067
2015	15A0890	IL765a	2	3	2	29	3	99	1	Panel	8/20/15	Not	5/29/15	83	NA	NA	2169	NA
2015	15A0891	C1540	2	3	2	28	4	99	1	Panel	8/24/15	8/27/15	5/29/15	87	90	-3	2235	2275
2015	15A0892	IL648	2	3	2	28	3	99	1	Panel	8/13/15	8/15/15	5/29/15	76	78	-2	1994	2043
2015	15A0893	IL14C	2	3	2	27	4	99	1	Panel	8/14/15	8/16/15	5/29/15	77	79	-2	2018	2067
2015	15A0894	304A	2	3	2	27	3	99	1	Panel	8/3/15	8/4/15	5/29/15	66	67	-1	1824	1842
2015	15A0895	C90	2	3	2	26	4	99	1	Panel	8/11/15	8/9/15	5/29/15	74	72	2	1963	1920
2015	15A0896	Ia2256B	2	3	2	26	3	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0897	FILL	2	3	2	25	4	99	1	Check	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0898	IL793a	2	3	2	25	3	99	1	Panel	8/16/15	8/21/15	5/29/15	79	84	-5	2067	2186
2015	15A0899	IL794a	2	3	2	24	4	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0900	T62s	2	3	2	24	3	99	1	Panel	8/20/15	8/24/15	5/29/15	83	87	-4	2169	2235
2015	15A0901	Wh10046R	2	3	2	23	4	99	1	Panel	8/11/15	8/14/15	5/29/15	74	77	-3	1963	2018
2015	15A0902	Check4	2	3	2	23	3	4	0	Check	8/15/15	8/16/15	5/29/15	78	79	-1	2043	2067
2015	15A0903	DF14	2	3	3	22	4	99	1	Panel	8/18/15	8/18/15	5/29/15	81	81	0	2119	2119
2015	15A0904	Jubileeex9017	2	3	3	22	3	99	1	Panel	8/1/15	8/1/15	5/29/15	64	64	0	1780	1780
2015	15A0905	IL430a	2	3	3	21	4	99	1	Panel	8/14/15	8/17/15	5/29/15	77	80	-3	2018	2092
2015	15A0906	MR10	2	3	3	21	3	99	1	Panel	8/13/15	8/14/15	5/29/15	76	77	-1	1994	2018
2015	15A0907	Check3	2	3	3	20	4	3	0	Check	8/8/15	8/13/15	5/29/15	71	76	-5	1902	1994
2015	15A0908	C65	2	3	3	20	3	99	1	Panel	8/8/15	8/10/15	5/29/15	71	73	-2	1902	1942
2015	15A0909	IL545	2	3	3	19	4	99	1	Panel	8/13/15	8/11/15	5/29/15	76	74	2	1994	1963
2015	15A0910	Wh10113R	2	3	3	19	3	99	1	Panel	8/11/15	8/11/15	5/29/15	74	74	0	1963	1963
2015	15A0911	A632	2	3	3	18	4	99	1	Panel	8/17/15	8/19/15	5/29/15	80	82	-2	2092	2146
2015	15A0912	IL125b	2	3	3	18	3	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0913	Wh92047	2	3	3	17	4	99	1	Panel	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0914	CI540	2	3	3	17	3	99	1	Panel	8/24/15	8/26/15	5/29/15	87	89	-2	2235	2263
2015	15A0915	T24	2	3	3	16	4	99	1	Panel	8/10/15	8/9/15	5/29/15	73	72	1	1942	1920
2015	15A0916	FILL	2	3	3	16	3	99	1	Check	7/28/15	7/27/15	5/29/15	60	59	1	1686	1661
2015	15A0917	SC6069	2	3	3	15	4	99	1	Panel	8/11/15	8/13/15	5/29/15	74	76	-2	1963	1994
2015	15A0918	Check4	2	3	3	15	3	4	0	Check	8/13/15	8/14/15	5/29/15	76	77	-1	1994	2018
2015	15A0919	C7	2	3	3	14	4	99	1	Panel	8/4/15	8/8/15	5/29/15	67	71	-4	1842	1902
2015	15A0920	IL798c	2	3	3	14	3	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0921	M6421	2	3	3	13	4	99	1	Panel	8/14/15	8/18/15	5/29/15	77	81	-4	2018	2119
2015	15A0922	P35	2	3	3	13	3	99	1	Panel	8/13/15	8/14/15	5/29/15	76	77	-1	1994	2018
2015	15A0923	IL370a	2	3	3	12	4	99	1	Panel	8/13/15	8/16/15	5/29/15	76	79	-3	1994	2067
2015	15A0924	W64A	2	3	3	12	3	99	1	Panel	8/15/15	8/16/15	5/29/15	78	79	-1	2043	2067
2015	15A0925	IL325a	2	3	4	11	4	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0926	EP82	2	3	4	11	3	99	1	Panel	8/11/15	8/14/15	5/29/15	74	77	-3	1963	2018
2015	15A0927	IL14b	2	3	4	10	4	99	1	Panel	8/18/15	8/18/15	5/29/15	81	81	0	2119	2119
2015	15A0928	T33	2	3	4	10	3	99	1	Panel	8/16/15	8/16/15	5/29/15	79	79	0	2067	2067
2015	15A0929	IL733a	2	3	4	9	4	99	1	Panel	8/15/15	8/16/15	5/29/15	78	79	-1	2043	2067
2015	15A0930	IL796a	2	3	4	9	3	99	1	Panel	8/18/15	8/20/15	5/29/15	81	83	-2	2119	2169
2015	15A0931	Check3	2	3	4	8	4	3	0	Check	8/15/15	8/18/15	5/29/15	78	81	-3	2043	2119
2015	15A0932	IL699e	2	3	4	8	3	99	1	Panel	8/20/15	8/19/15	5/29/15	83	82	1	2169	2146
2015	15A0933	T625	2	3	4	7	4	99	1	Panel	8/21/15	8/24/15	5/29/15	84	87	-3	2186	2235
2015	15A0934	We02406	2	3	4	7	3	99	1	Panel	8/10/15	8/9/15	5/29/15	73	72	1	1942	1920
2015	15A0935	IL454a	2	3	4	6	4	99	1	Panel	8/11/15	8/14/15	5/29/15	74	77	-3	1963	2018
2015	15A0936	T32	2	3	4	6	3	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0937	IL86e	2	3	4	5	4	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0938	IL395a	2	3	4	5	3	99	1	Panel	8/18/15	8/18/15	5/29/15	81	81	0	2119	2119
2015	15A0939	T20	2	3	4	4	4	99	1	Panel	8/16/15	8/15/15	5/29/15	79	78	1	2067	2043
2015	15A0940	IL795a	2	3	4	4	3	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0941	IL323a	2	3	4	3	4	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0942	IL802b	2	3	4	3	3	99	1	Panel	8/18/15	8/19/15	5/29/15	81	82	-1	2119	2146
2015	15A0943	Ma401	2	3	4	2	4	99	1	Panel	8/13/15	8/15/15	5/29/15	76	78	-2	1994	2043
2015	15A0944	SD42	2	3	4	2	3	99	1	Panel	8/8/15	8/6/15	5/29/15	71	69	2	1902	1874
2015	15A0945	Check4	2	3	4	1	4	4	0	Check	8/14/15	8/15/15	5/29/15	77	78	-1	2018	2043
2015	15A0946	Wh07051	2	3	4	1	3	99	1	Panel	8/15/15	8/15/15	5/29/15	78	78	0	2043	2043
2015	15A0947	IL366a	2	3	5	1	2	99	1	Panel	8/10/15	8/13/15	5/29/15	73	76	-3	1942	1994
2015	15A0948	Wh10006R	2	3	5	1	1	99	1	Panel	8/15/15	8/16/15	5/29/15	78	79	-1	2043	2067
2015	15A0949	OH43	2	3	5	2	2	99	1	Panel	8/10/15	8/13/15	5/29/15	73	76	-3	1942	1994
2015	15A0950	IL44b	2	3	5	2	1	99	1	Panel	8/6/15	8/9/15	5/29/15	69	72	-3	1874	1920
2015	15A0951	M822	2	3	5	3	2	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0952	M5	2	3	5	3	1	99	1	Panel	8/15/15	8/18/15	5/29/15	78	81	-3	2043	2119
2015	15A0953	IL103a	2	3	5	4	2	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0954	IL778c	2	3	5	4	1	99	1	Panel	8/9/15	8/11/15	5/29/15	72	74	-2	1920	1963
2015	15A0955	675A	2	3	5	5	2	99	1	Panel	8/10/15	8/11/15	5/29/15	73	74	-1	1942	1963
2015	15A0956	Check4	2	3	5	5	1	4	0	Check	8/13/15	8/14/15	5/29/15	76	77	-1	1994	2018
2015	15A0957	C81	2	3	5	6	2	99	1	Panel	8/10/15	8/10/15	5/29/15	73	73	0	1942	1942
2015	15A0958	IL7	2	3	5	6	1	99	1	Panel	8/19/15	8/21/15	5/29/15	82	84	-2	2146	2186
2015	15A0959	T35	2	3	5	7	2	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0960	MDM-15	2	3	5	7	1	99	1	Panel	8/15/15	8/14/15	5/29/15	78	77	1	2043	2018
2015	15A0961	Wh01001	2	3	5	8	2	99	1	Panel	8/8/15	8/11/15	5/29/15	71	74	-3	1902	1963
2015	15A0962	Wu99811	2	3	5	8	1	99	1	Panel	8/13/15	8/14/15	5/29/15	76	77	-1	1994	2018
2015	15A0963	Check3	2	3	5	9	2	3	0	Check	8/14/15	8/14/15	5/29/15	77	77	0	2018	2018
2015	15A0964	IL766a	2	3	5	9	1	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0965	A648	2	3	5	10	2	99	1	Panel	8/14/15	8/16/15	5/29/15	77	79	-2	2018	2067
2015	15A0966	C68	2	3	5	10	1	99	1	Panel	8/13/15	8/13/15	5/29/15	76	76	0	1994	1994
2015	15A0967	IL701e	2	3	5	11	2	99	1	Panel	8/17/15	8/16/15	5/29/15	80	79	1	2092	2067
2015	15A0968	B73	2	3	5	11	1	99	1	Panel	8/20/15	8/21/15	5/29/15	83	84	-1	2169	2186
2016	16A0001	Me100	1	1	1	22	66	99	1	Panel	14-Jul	21-Jul	5/20/16	55	62	-7		
2016	16A0002	Check1	1	1	1	21	66	1	0	Check	13-Jul	15-Jul	5/20/16	54	56	-2		
2016	16A0003	C1540	1	1	1	20	66	99	1	Panel	8-Aug	15-Aug	5/20/16	80	87	-7		
2016	16A0004	FILL	1	1	1	19	66	99	1	Check	27-Jul	1-Aug	5/20/16	68	73	-5		
2016	16A0005	Fa32B	1	1	1	18	66	99	1	Panel	20-Jul	28-Jul	5/20/16	61	69	-8		
2016	16A0006	FILL	1	1	1	17	66	99	1	Check	1-Aug	8-Aug	5/20/16	73	80	-7		
2016	16A0007	Wuh07422i	1	1	1	16	66	99	1	Panel	3-Aug	5-Aug	5/20/16	75	77	-2		
2016	16A0008	FILL	1	1	1	15	66	99	1	Check	3-Aug	8-Aug	5/20/16	75	80	-5		
2016	16A0009	We08417a	1	1	1	14	66	99	1	Panel	12-Aug	15-Aug	5/20/16	84	87	-3		
2016	16A0010	Wh04036V	1	1	1	13	66	99	1	Panel	8-Aug	12-Aug	5/20/16	80	84	-4		
2016	16A0011	Wisconsin_se_tester_sese	1	1	1	12	66	99	1	Panel	25-Jul	1-Aug	5/20/16	66	73	-7		
2016	16A0012	F7	1	1	1	11	66	99	1	Panel	26-Jul	5-Aug	5/20/16	67	77	-10		
2016	16A0013	Ma2402	1	1	1	10	66	99	1	Panel	30-Aug	30-Aug	5/20/16	102	102	0		
2016	16A0014	Wh08022	1	1	1	9	66	99	1	Panel	20-Jul	2-Aug	5/20/16	61	74	-13		
2016	16A0015	Wh07013	1	1	1	8	66	99	1	Panel	30-Aug	30-Aug	5/20/16	102	102	0		
2016	16A0016	WVG3	1	1	1	7	66	99	1	Panel	10-Aug	11-Aug	5/20/16	82	83	-1		
2016	16A0017	Check2	1	1	1	6	66	2	0	Check	16-Aug	16-Aug	5/20/16	88	88	0		
2016	16A0018	Wh04020a	1	1	1	5	66	99	1	Panel	30-Jul	1-Sep	5/20/16	71	104	-33		
2016	16A0019	W3742	1	1	1	4	66	99	1	Panel	9-Aug	12-Aug	5/20/16	81	84	-3		
2016	16A0020	FILL	1	1	1	3	66	99	1	Check	1-Aug	4-Aug	5/20/16	73	76	-3		
2016	16A0021	W822GSe	1	1	1	2	66	99	1	Panel	20-Jul	28-Jul	5/20/16	61	69	-8		
2016	16A0022	LUTHER HILL	1	1	1	1	66	99	1	Panel	5-Aug	10-Aug	5/20/16	77	82	-5		
2016	16A0023	Wu04806	1	1	2	1	65	99	1	Panel	26-Jul	17-Aug	5/20/16	67	89	-22		
2016	16A0024	M23	1	1	2	2	65	99	1	Panel	26-Jul	30-Aug	5/20/16	67	102	-35		
2016	16A0025	Check1	1	1	2	3	65	1	0	Check	14-Jul	30-Jul	5/20/16	55	71	-16		
2016	16A0026	SD226	1	1	2	4	65	99	1	Panel	15-Jul	30-Aug	5/20/16	56	102	-46		
2016	16A0027	Ia45-2	1	1	2	5	65	99	1	Panel	10-Aug	11-Aug	5/20/16	82	83	-1		
2016	16A0028	SD277	1	1	2	6	65	99	1	Panel	17-Aug	22-Aug	5/20/16	89	94	-5		
2016	16A0029	Wh10035R	1	1	2	7	65	99	1	Panel	30-Aug	30-Aug	5/20/16	102	102	0		
2016	16A0030	Wh94053	1	1	2	8	65	99	1	Panel	27-Jul	5-Aug	5/20/16	68	77	-9		
2016	16A0031	I817	1	1	2	9	65	99	1	Panel	1-Aug	6-Aug	5/20/16	73	78	-5		
2016	16A0032	Check2	1	1	2	10	65	2	0	Check	24-Aug	26-Aug	5/20/16	96	98	-2		
2016	16A0033	IL689a	1	1	2	11	65	99	1	Panel	22-Jul	11-Aug	5/20/16	63	83	-20		
2016	16A0034	SD909	1	1	2	12	65	99	1	Panel	18-Jul	23-Jul	5/20/16	59	64	-5		
2016	16A0035	We05401	1	1	2	13	65	99	1	Panel	14-Jul	25-Jul	5/20/16	55	66	-11		
2016	16A0036	Wuh09153i	1	1	2	14	65	99	1	Panel	29-Jul	3-Aug	5/20/16	70	75	-5		
2016	16A0037	W7151	1	1	2	15	65	99	1	Panel	13-Aug	29-Aug	5/20/16	85	101	-16		
2016	16A0038	M6388	1	1	2	16	65	99	1	Panel	5-Aug	8-Aug	5/20/16	77	80	-3		
2016	16A0039	Wh00033	1	1	2	17	65	99	1	Panel	5-Aug	11-Aug	5/20/16	77	83	-6		
2016	16A0040	C13	1	1	2	18	65	99	1	Panel	13-Jul	13-Jul	5/20/16	54	54	0		
2016	16A0041	We05407	1	1	2	19	65	99	1	Panel	15-Jul	15-Jul	5/20/16	56	56	0		
2016	16A0042	FILL	1	1	2	20	65	99	1	Check	15-Jul	29-Jul	5/20/16	56	70	-14		
2016	16A0043	Wh08115b	1	1	2	21	65	99	1	Panel	1-Aug	6-Aug	5/20/16	73	78	-5		
2016	16A0044	W3647	1	1	2	22	65	99	1	Panel	1-Aug	1-Aug	5/20/16	73	73	0		
2016	16A0045	Check1	1	1	3	22	64	1	0	Check	13-Jul	15-Jul	5/20/16	54	56	-2		
2016	16A0046	Me2rt	1	1	3	21	64	99	1	Panel	15-Jul	21-Jul	5/20/16	56	62	-6		
2016	16A0047	SD884	1	1	3	20	64	99	1	Panel	25-Jul	30-Jul	5/20/16	66	71	-5		
2016	16A0048	We09425	1	1	3	19	64	99	1	Panel	14-Jul	30-Jul	5/20/16	55	71	-16		
2016	16A0049	Check2	1	1	3	18	64	2	0	Check	29-Jul	1-Aug	5/20/16	70	73	-3		
2016	16A0050	C2	1	1	3	17	64	99	1	Panel	19-Jul	26-Jul	5/20/16	60	67	-7		
2016	16A0051	V781	1	1	3	16	64	99	1	Panel	13-Jul	13-Jul	5/20/16	54	54	0		
2016	16A0052	IL671a	1	1	3	15	64	99	1	Panel	25-Jul	30-Jul	5/20/16	66	71	-5		
2016	16A0053	NJ618	1	1	3	14	64	99	1	Panel	27-Jul	5-Aug	5/20/16	68	77	-9		
2016	16A0054	FILL	1	1	3	13	64	99	1	Check	28-Jul	30-Jul	5/20/16	69	71	-2		
2016	16A0055	Wh10140R	1	1	3	12	64	99	1	Panel	20-Jul	25-Jul	5/20/16	61	66	-5		
2016	16A0056	VIA5492	1	1	3	11	64	99	1	Panel	13-Jul	27-Jul	5/20/16	54	68	-14		
2016	16A0057	We05408	1	1	3	10	64	99	1	Panel	14-Jul	19-Jul	5/20/16	55	60	-5		
2016	16A0058	Wh93017	1	1	3	9	64	99	1	Panel	19-Jul	5-Aug	5/20/16	60	77	-17		
2016	16A0059	G8	1	1	3	8	64	99	1	Panel	18-Jul	26-Jul	5/20/16	59	67	-8		
2016	16A0060	Wuh09097i	1	1	3	7	64	99	1	Panel	4-Aug	8-Aug	5/20/16	76	80	-4		
